Datetime,MultiplierSum,SignalSum
2023-02-03 13:30:00-05:00,-45.0,-7.0
2023-02-03 14:30:00-05:00,-42.0,-5.0
2023-02-03 15:30:00-05:00,-67.0,-13.0
2023-02-06 09:30:00-05:00,-73.0,-9.0
2023-02-06 10:30:00-05:00,-78.0,-13.0
2023-02-06 11:30:00-05:00,-91.0,-17.0
2023-02-06 12:30:00-05:00,-92.0,-13.0
2023-02-06 13:30:00-05:00,-88.0,-16.0
2023-02-06 14:30:00-05:00,-84.0,-15.0
2023-02-06 15:30:00-05:00,-75.0,-8.0
2023-02-07 09:30:00-05:00,-53.0,-6.0
2023-02-07 10:30:00-05:00,-64.0,-9.0
2023-02-07 11:30:00-05:00,-51.0,-5.0
2023-02-07 12:30:00-05:00,-51.0,-7.0
2023-02-07 13:30:00-05:00,-29.0,-5.0
2023-02-07 14:30:00-05:00,-5.0,6.0
2023-02-07 15:30:00-05:00,9.0,4.0
2023-02-08 09:30:00-05:00,-45.0,-8.0
2023-02-08 10:30:00-05:00,-58.0,-12.0
2023-02-08 11:30:00-05:00,-53.0,-12.0
2023-02-08 12:30:00-05:00,-58.0,-15.0
2023-02-08 13:30:00-05:00,-80.0,-18.0
2023-02-08 14:30:00-05:00,-80.0,-19.0
2023-02-08 15:30:00-05:00,-80.0,-15.0
2023-02-09 09:30:00-05:00,-61.0,-11.0
2023-02-09 10:30:00-05:00,-64.0,-14.0
2023-02-09 11:30:00-05:00,-52.0,-5.0
2023-02-09 12:30:00-05:00,-69.0,-13.0
2023-02-09 13:30:00-05:00,-73.0,-7.0
2023-02-09 14:30:00-05:00,-78.0,-11.0
2023-02-09 15:30:00-05:00,-69.0,-5.0
2023-02-10 09:30:00-05:00,-48.0,-10.0
2023-02-10 10:30:00-05:00,-47.0,-11.0
2023-02-10 11:30:00-05:00,-9.0,12.0
2023-02-10 12:30:00-05:00,-3.0,9.0
2023-02-10 13:30:00-05:00,-11.0,1.0
2023-02-10 14:30:00-05:00,-11.0,0.0
2023-02-10 15:30:00-05:00,-15.0,4.0
2023-02-13 09:30:00-05:00,23.0,8.0
2023-02-13 10:30:00-05:00,28.0,13.0
2023-02-13 11:30:00-05:00,28.0,12.0
2023-02-13 12:30:00-05:00,31.0,5.0
2023-02-13 13:30:00-05:00,42.0,13.0
2023-02-13 14:30:00-05:00,42.0,15.0
2023-02-13 15:30:00-05:00,48.0,14.0
2023-02-14 09:30:00-05:00,55.0,15.0
2023-02-14 10:30:00-05:00,-13.0,0.0
2023-02-14 11:30:00-05:00,-27.0,-5.0
2023-02-14 12:30:00-05:00,11.0,7.0
2023-02-14 13:30:00-05:00,28.0,9.0
2023-02-14 14:30:00-05:00,43.0,14.0
2023-02-14 15:30:00-05:00,36.0,8.0
2023-02-15 09:30:00-05:00,9.0,2.0
2023-02-15 10:30:00-05:00,8.0,-1.0
2023-02-15 11:30:00-05:00,14.0,1.0
2023-02-15 12:30:00-05:00,31.0,10.0
2023-02-15 13:30:00-05:00,30.0,10.0
2023-02-15 14:30:00-05:00,38.0,10.0
2023-02-15 15:30:00-05:00,52.0,14.0
2023-02-16 09:30:00-05:00,3.0,-4.0
2023-02-16 10:30:00-05:00,-5.0,0.0
2023-02-16 11:30:00-05:00,-6.0,3.0
2023-02-16 12:30:00-05:00,-11.0,0.0
2023-02-16 13:30:00-05:00,21.0,2.0
2023-02-16 14:30:00-05:00,-26.0,-6.0
2023-02-16 15:30:00-05:00,-38.0,-3.0
2023-02-17 09:30:00-05:00,-35.0,-5.0
2023-02-17 10:30:00-05:00,-60.0,-16.0
2023-02-17 11:30:00-05:00,-44.0,-9.0
2023-02-17 12:30:00-05:00,-51.0,-11.0
2023-02-17 13:30:00-05:00,-52.0,-9.0
2023-02-17 14:30:00-05:00,-31.0,-2.0
2023-02-17 15:30:00-05:00,-17.0,-6.0
2023-02-21 09:30:00-05:00,-51.0,-11.0
2023-02-21 10:30:00-05:00,-32.0,-9.0
2023-02-21 11:30:00-05:00,-35.0,-3.0
2023-02-21 12:30:00-05:00,-30.0,-3.0
2023-02-21 13:30:00-05:00,-20.0,-2.0
2023-02-21 14:30:00-05:00,-25.0,-7.0
2023-02-21 15:30:00-05:00,-23.0,-1.0
2023-02-22 09:30:00-05:00,-21.0,-1.0
2023-02-22 10:30:00-05:00,-8.0,3.0
2023-02-22 11:30:00-05:00,14.0,8.0
2023-02-22 12:30:00-05:00,9.0,0.0
2023-02-22 13:30:00-05:00,2.0,2.0
2023-02-22 14:30:00-05:00,-23.0,-5.0
2023-02-22 15:30:00-05:00,-22.0,-5.0
2023-02-23 09:30:00-05:00,-6.0,0.0
2023-02-23 10:30:00-05:00,-20.0,-1.0
2023-02-23 11:30:00-05:00,-30.0,-8.0
2023-02-23 12:30:00-05:00,-31.0,-3.0
2023-02-23 13:30:00-05:00,-12.0,0.0
2023-02-23 14:30:00-05:00,21.0,5.0
2023-02-23 15:30:00-05:00,16.0,5.0
2023-02-24 09:30:00-05:00,-40.0,-12.0
2023-02-24 10:30:00-05:00,-29.0,0.0
2023-02-24 11:30:00-05:00,-6.0,4.0
2023-02-24 12:30:00-05:00,-24.0,-5.0
2023-02-24 13:30:00-05:00,-18.0,-1.0
2023-02-24 14:30:00-05:00,-11.0,1.0
2023-02-24 15:30:00-05:00,-25.0,0.0
2023-02-27 09:30:00-05:00,2.0,0.0
2023-02-27 10:30:00-05:00,-12.0,1.0
2023-02-27 11:30:00-05:00,-16.0,-2.0
2023-02-27 12:30:00-05:00,-14.0,0.0
2023-02-27 13:30:00-05:00,-12.0,3.0
2023-02-27 14:30:00-05:00,-26.0,-8.0
2023-02-27 15:30:00-05:00,-20.0,-5.0
2023-02-28 09:30:00-05:00,-33.0,-8.0
2023-02-28 10:30:00-05:00,-19.0,4.0
2023-02-28 11:30:00-05:00,-15.0,-1.0
2023-02-28 12:30:00-05:00,-3.0,4.0
2023-02-28 13:30:00-05:00,3.0,2.0
2023-02-28 14:30:00-05:00,-4.0,4.0
2023-02-28 15:30:00-05:00,-23.0,-5.0
2023-03-01 09:30:00-05:00,-58.0,-13.0
2023-03-01 10:30:00-05:00,-67.0,-12.0
2023-03-01 11:30:00-05:00,-25.0,-3.0
2023-03-01 12:30:00-05:00,-39.0,-2.0
2023-03-01 13:30:00-05:00,-48.0,-7.0
2023-03-01 14:30:00-05:00,-32.0,4.0
2023-03-01 15:30:00-05:00,-28.0,-2.0
2023-03-02 09:30:00-05:00,-22.0,1.0
2023-03-02 10:30:00-05:00,-5.0,6.0
2023-03-02 11:30:00-05:00,-5.0,5.0
2023-03-02 12:30:00-05:00,7.0,9.0
2023-03-02 13:30:00-05:00,35.0,13.0
2023-03-02 14:30:00-05:00,52.0,15.0
2023-03-02 15:30:00-05:00,52.0,18.0
2023-03-03 09:30:00-05:00,77.0,25.0
2023-03-03 10:30:00-05:00,67.0,19.0
2023-03-03 11:30:00-05:00,73.0,21.0
2023-03-03 12:30:00-05:00,62.0,16.0
2023-03-03 13:30:00-05:00,72.0,22.0
2023-03-03 14:30:00-05:00,85.0,24.0
2023-03-03 15:30:00-05:00,84.0,24.0
2023-03-06 09:30:00-05:00,86.0,23.0
2023-03-06 10:30:00-05:00,76.0,25.0
2023-03-06 11:30:00-05:00,64.0,17.0
2023-03-06 12:30:00-05:00,25.0,4.0
2023-03-06 13:30:00-05:00,25.0,9.0
2023-03-06 14:30:00-05:00,34.0,5.0
2023-03-06 15:30:00-05:00,13.0,2.0
2023-03-07 09:30:00-05:00,-12.0,-8.0
2023-03-07 10:30:00-05:00,-32.0,-7.0
2023-03-07 11:30:00-05:00,-23.0,-5.0
2023-03-07 12:30:00-05:00,-39.0,-2.0
2023-03-07 13:30:00-05:00,-59.0,-10.0
2023-03-07 14:30:00-05:00,-67.0,-13.0
2023-03-07 15:30:00-05:00,-70.0,-16.0
2023-03-08 09:30:00-05:00,-42.0,0.0
2023-03-08 10:30:00-05:00,-19.0,-2.0
2023-03-08 11:30:00-05:00,-23.0,-6.0
2023-03-08 12:30:00-05:00,-53.0,-10.0
2023-03-08 13:30:00-05:00,-54.0,-9.0
2023-03-08 14:30:00-05:00,-57.0,-10.0
2023-03-08 15:30:00-05:00,-54.0,-10.0
2023-03-09 09:30:00-05:00,-33.0,-10.0
2023-03-09 10:30:00-05:00,-37.0,-4.0
2023-03-09 11:30:00-05:00,-44.0,-8.0
2023-03-09 12:30:00-05:00,-59.0,-13.0
2023-03-09 13:30:00-05:00,-69.0,-13.0
2023-03-09 14:30:00-05:00,-83.0,-17.0
2023-03-09 15:30:00-05:00,-73.0,-11.0
2023-03-10 09:30:00-05:00,-66.0,-13.0
2023-03-10 10:30:00-05:00,-27.0,-1.0
2023-03-10 11:30:00-05:00,-51.0,-10.0
2023-03-10 12:30:00-05:00,-30.0,5.0
2023-03-10 13:30:00-05:00,-25.0,0.0
2023-03-10 14:30:00-05:00,-22.0,-2.0
2023-03-10 15:30:00-05:00,-28.0,0.0
2023-03-13 09:30:00-04:00,-22.0,-1.0
2023-03-13 10:30:00-04:00,16.0,8.0
2023-03-13 11:30:00-04:00,30.0,7.0
2023-03-13 12:30:00-04:00,13.0,4.0
2023-03-13 13:30:00-04:00,41.0,15.0
2023-03-13 14:30:00-04:00,23.0,11.0
2023-03-13 15:30:00-04:00,26.0,10.0
2023-03-14 09:30:00-04:00,56.0,16.0
2023-03-14 10:30:00-04:00,52.0,12.0
2023-03-14 11:30:00-04:00,36.0,7.0
2023-03-14 12:30:00-04:00,26.0,7.0
2023-03-14 13:30:00-04:00,12.0,1.0
2023-03-14 14:30:00-04:00,-1.0,-4.0
2023-03-14 15:30:00-04:00,13.0,7.0
2023-03-15 09:30:00-04:00,-7.0,-2.0
2023-03-15 10:30:00-04:00,-20.0,-2.0
2023-03-15 11:30:00-04:00,-19.0,-2.0
2023-03-15 12:30:00-04:00,-12.0,2.0
2023-03-15 13:30:00-04:00,29.0,13.0
2023-03-15 14:30:00-04:00,20.0,8.0
2023-03-15 15:30:00-04:00,40.0,11.0
2023-03-16 09:30:00-04:00,15.0,2.0
2023-03-16 10:30:00-04:00,52.0,13.0
2023-03-16 11:30:00-04:00,49.0,10.0
2023-03-16 12:30:00-04:00,54.0,10.0
2023-03-16 13:30:00-04:00,51.0,12.0
2023-03-16 14:30:00-04:00,64.0,15.0
2023-03-16 15:30:00-04:00,72.0,19.0
2023-03-17 09:30:00-04:00,35.0,3.0
2023-03-17 10:30:00-04:00,6.0,6.0
2023-03-17 11:30:00-04:00,16.0,7.0
2023-03-17 12:30:00-04:00,13.0,2.0
2023-03-17 13:30:00-04:00,-7.0,-1.0
2023-03-17 14:30:00-04:00,12.0,6.0
2023-03-17 15:30:00-04:00,-13.0,-3.0
2023-03-20 09:30:00-04:00,15.0,5.0
2023-03-20 10:30:00-04:00,27.0,0.0
2023-03-20 11:30:00-04:00,-10.0,-5.0
2023-03-20 12:30:00-04:00,8.0,-3.0
2023-03-20 13:30:00-04:00,3.0,-5.0
2023-03-20 14:30:00-04:00,1.0,0.0
2023-03-20 15:30:00-04:00,13.0,-2.0
2023-03-21 09:30:00-04:00,24.0,5.0
2023-03-21 10:30:00-04:00,7.0,-2.0
2023-03-21 11:30:00-04:00,0.0,-2.0
2023-03-21 12:30:00-04:00,3.0,-3.0
2023-03-21 13:30:00-04:00,-10.0,-7.0
2023-03-21 14:30:00-04:00,15.0,0.0
2023-03-21 15:30:00-04:00,18.0,-1.0
2023-03-22 09:30:00-04:00,29.0,11.0
2023-03-22 10:30:00-04:00,31.0,7.0
2023-03-22 11:30:00-04:00,32.0,3.0
2023-03-22 12:30:00-04:00,17.0,6.0
2023-03-22 13:30:00-04:00,21.0,3.0
2023-03-22 14:30:00-04:00,20.0,6.0
2023-03-22 15:30:00-04:00,-55.0,-16.0
2023-03-23 09:30:00-04:00,-35.0,0.0
2023-03-23 10:30:00-04:00,-17.0,-3.0
2023-03-23 11:30:00-04:00,-28.0,-3.0
2023-03-23 12:30:00-04:00,-50.0,-10.0
2023-03-23 13:30:00-04:00,-82.0,-17.0
2023-03-23 14:30:00-04:00,-78.0,-17.0
2023-03-23 15:30:00-04:00,-77.0,-17.0
2023-03-24 09:30:00-04:00,-55.0,-13.0
2023-03-24 10:30:00-04:00,-39.0,-11.0
2023-03-24 11:30:00-04:00,-26.0,-1.0
2023-03-24 12:30:00-04:00,-18.0,-6.0
2023-03-24 13:30:00-04:00,9.0,13.0
2023-03-24 14:30:00-04:00,32.0,5.0
2023-03-24 15:30:00-04:00,28.0,8.0
2023-03-27 09:30:00-04:00,13.0,3.0
2023-03-27 10:30:00-04:00,14.0,9.0
2023-03-27 11:30:00-04:00,-8.0,-2.0
2023-03-27 12:30:00-04:00,-2.0,2.0
2023-03-27 13:30:00-04:00,-8.0,1.0
2023-03-27 14:30:00-04:00,12.0,8.0
2023-03-27 15:30:00-04:00,8.0,3.0
2023-03-28 09:30:00-04:00,-14.0,4.0
2023-03-28 10:30:00-04:00,-9.0,3.0
2023-03-28 11:30:00-04:00,-17.0,-1.0
2023-03-28 12:30:00-04:00,-14.0,-3.0
2023-03-28 13:30:00-04:00,-11.0,1.0
2023-03-28 14:30:00-04:00,-3.0,2.0
2023-03-28 15:30:00-04:00,11.0,8.0
2023-03-29 09:30:00-04:00,41.0,5.0
2023-03-29 10:30:00-04:00,65.0,12.0
2023-03-29 11:30:00-04:00,54.0,10.0
2023-03-29 12:30:00-04:00,56.0,10.0
2023-03-29 13:30:00-04:00,53.0,10.0
2023-03-29 14:30:00-04:00,46.0,9.0
2023-03-29 15:30:00-04:00,45.0,8.0
2023-03-30 09:30:00-04:00,58.0,13.0
2023-03-30 10:30:00-04:00,73.0,14.0
2023-03-30 11:30:00-04:00,56.0,9.0
2023-03-30 12:30:00-04:00,63.0,10.0
2023-03-30 13:30:00-04:00,68.0,10.0
2023-03-30 14:30:00-04:00,64.0,12.0
2023-03-30 15:30:00-04:00,70.0,13.0
2023-03-31 09:30:00-04:00,82.0,16.0
2023-03-31 10:30:00-04:00,86.0,14.0
2023-03-31 11:30:00-04:00,85.0,18.0
2023-03-31 12:30:00-04:00,86.0,15.0
2023-03-31 13:30:00-04:00,92.0,13.0
2023-03-31 14:30:00-04:00,102.0,19.0
2023-03-31 15:30:00-04:00,111.0,21.0
2023-04-03 09:30:00-04:00,76.0,12.0
2023-04-03 10:30:00-04:00,67.0,8.0
2023-04-03 11:30:00-04:00,29.0,3.0
2023-04-03 12:30:00-04:00,3.0,-10.0
2023-04-03 13:30:00-04:00,1.0,-7.0
2023-04-03 14:30:00-04:00,19.0,-4.0
2023-04-03 15:30:00-04:00,23.0,-3.0
2023-04-04 09:30:00-04:00,-5.0,-7.0
2023-04-04 10:30:00-04:00,-25.0,-13.0
2023-04-04 11:30:00-04:00,-49.0,-12.0
2023-04-04 12:30:00-04:00,-53.0,-15.0
2023-04-04 13:30:00-04:00,-59.0,-14.0
2023-04-04 14:30:00-04:00,-74.0,-20.0
2023-04-04 15:30:00-04:00,-61.0,-18.0
2023-04-05 09:30:00-04:00,-81.0,-18.0
2023-04-05 10:30:00-04:00,-89.0,-25.0
2023-04-05 11:30:00-04:00,-90.0,-26.0
2023-04-05 12:30:00-04:00,-80.0,-21.0
2023-04-05 13:30:00-04:00,-86.0,-23.0
2023-04-05 14:30:00-04:00,-93.0,-22.0
2023-04-05 15:30:00-04:00,-92.0,-21.0
2023-04-06 09:30:00-04:00,-93.0,-19.0
2023-04-06 10:30:00-04:00,-79.0,-15.0
2023-04-06 11:30:00-04:00,-64.0,-10.0
2023-04-06 12:30:00-04:00,-43.0,-9.0
2023-04-06 13:30:00-04:00,-31.0,-7.0
2023-04-06 14:30:00-04:00,-35.0,-4.0
2023-04-06 15:30:00-04:00,-24.0,-6.0
2023-04-10 09:30:00-04:00,-48.0,-8.0
2023-04-10 10:30:00-04:00,-61.0,-13.0
2023-04-10 11:30:00-04:00,-61.0,-15.0
2023-04-10 12:30:00-04:00,-24.0,-6.0
2023-04-10 13:30:00-04:00,-20.0,-2.0
2023-04-10 14:30:00-04:00,-23.0,-6.0
2023-04-10 15:30:00-04:00,13.0,8.0
2023-04-11 09:30:00-04:00,10.0,-3.0
2023-04-11 10:30:00-04:00,11.0,3.0
2023-04-11 11:30:00-04:00,10.0,-1.0
2023-04-11 12:30:00-04:00,13.0,4.0
2023-04-11 13:30:00-04:00,28.0,5.0
2023-04-11 14:30:00-04:00,19.0,7.0
2023-04-11 15:30:00-04:00,19.0,6.0
2023-04-12 09:30:00-04:00,22.0,10.0
2023-04-12 10:30:00-04:00,5.0,3.0
2023-04-12 11:30:00-04:00,18.0,6.0
2023-04-12 12:30:00-04:00,25.0,8.0
2023-04-12 13:30:00-04:00,5.0,2.0
2023-04-12 14:30:00-04:00,-28.0,-5.0
2023-04-12 15:30:00-04:00,-19.0,4.0
2023-04-13 09:30:00-04:00,45.0,7.0
2023-04-13 10:30:00-04:00,34.0,12.0
2023-04-13 11:30:00-04:00,47.0,13.0
2023-04-13 12:30:00-04:00,55.0,14.0
2023-04-13 13:30:00-04:00,68.0,17.0
2023-04-13 14:30:00-04:00,78.0,17.0
2023-04-13 15:30:00-04:00,64.0,13.0
2023-04-14 09:30:00-04:00,25.0,1.0
2023-04-14 10:30:00-04:00,-18.0,-3.0
2023-04-14 11:30:00-04:00,-9.0,-2.0
2023-04-14 12:30:00-04:00,-23.0,-6.0
2023-04-14 13:30:00-04:00,-8.0,-6.0
2023-04-14 14:30:00-04:00,-10.0,-3.0
2023-04-14 15:30:00-04:00,6.0,2.0
2023-04-17 09:30:00-04:00,-19.0,-6.0
2023-04-17 10:30:00-04:00,-16.0,-3.0
2023-04-17 11:30:00-04:00,-18.0,-4.0
2023-04-17 12:30:00-04:00,-19.0,-11.0
2023-04-17 13:30:00-04:00,-31.0,-11.0
2023-04-17 14:30:00-04:00,-1.0,-3.0
2023-04-17 15:30:00-04:00,17.0,3.0
2023-04-18 09:30:00-04:00,2.0,-1.0
2023-04-18 10:30:00-04:00,1.0,-1.0
2023-04-18 11:30:00-04:00,-15.0,-7.0
2023-04-18 12:30:00-04:00,-22.0,-8.0
2023-04-18 13:30:00-04:00,-11.0,-1.0
2023-04-18 14:30:00-04:00,-24.0,-4.0
2023-04-18 15:30:00-04:00,-10.0,-4.0
2023-04-19 09:30:00-04:00,-35.0,-12.0
2023-04-19 10:30:00-04:00,-48.0,-6.0
2023-04-19 11:30:00-04:00,-23.0,-7.0
2023-04-19 12:30:00-04:00,19.0,5.0
2023-04-19 13:30:00-04:00,37.0,6.0
2023-04-19 14:30:00-04:00,24.0,0.0
2023-04-19 15:30:00-04:00,40.0,9.0
2023-04-20 09:30:00-04:00,7.0,-7.0
2023-04-20 10:30:00-04:00,8.0,2.0
2023-04-20 11:30:00-04:00,-1.0,-2.0
2023-04-20 12:30:00-04:00,-5.0,-2.0
2023-04-20 13:30:00-04:00,-24.0,-7.0
2023-04-20 14:30:00-04:00,-37.0,-11.0
2023-04-20 15:30:00-04:00,-29.0,-6.0
2023-04-21 09:30:00-04:00,-26.0,-4.0
2023-04-21 10:30:00-04:00,-25.0,0.0
2023-04-21 11:30:00-04:00,-25.0,-7.0
2023-04-21 12:30:00-04:00,-39.0,-11.0
2023-04-21 13:30:00-04:00,-14.0,-3.0
2023-04-21 14:30:00-04:00,-20.0,-6.0
2023-04-21 15:30:00-04:00,9.0,2.0
2023-04-24 09:30:00-04:00,29.0,12.0
2023-04-24 10:30:00-04:00,-18.0,-6.0
2023-04-24 11:30:00-04:00,-27.0,1.0
2023-04-24 12:30:00-04:00,-20.0,-3.0
2023-04-24 13:30:00-04:00,5.0,5.0
2023-04-24 14:30:00-04:00,8.0,6.0
2023-04-24 15:30:00-04:00,9.0,7.0
2023-04-25 09:30:00-04:00,-31.0,-14.0
2023-04-25 10:30:00-04:00,-22.0,2.0
2023-04-25 11:30:00-04:00,-27.0,-5.0
2023-04-25 12:30:00-04:00,-34.0,-4.0
2023-04-25 13:30:00-04:00,-40.0,-6.0
2023-04-25 14:30:00-04:00,-31.0,-3.0
2023-04-25 15:30:00-04:00,-24.0,-2.0
2023-04-26 09:30:00-04:00,-13.0,-3.0
2023-04-26 10:30:00-04:00,-12.0,0.0
2023-04-26 11:30:00-04:00,0.0,1.0
2023-04-26 12:30:00-04:00,-16.0,0.0
2023-04-26 13:30:00-04:00,-33.0,-4.0
2023-04-26 14:30:00-04:00,-32.0,-7.0
2023-04-26 15:30:00-04:00,-41.0,-6.0
2023-04-27 09:30:00-04:00,10.0,8.0
2023-04-27 10:30:00-04:00,23.0,8.0
2023-04-27 11:30:00-04:00,47.0,10.0
2023-04-27 12:30:00-04:00,39.0,7.0
2023-04-27 13:30:00-04:00,37.0,4.0
2023-04-27 14:30:00-04:00,47.0,15.0
2023-04-27 15:30:00-04:00,41.0,6.0
2023-04-28 09:30:00-04:00,36.0,9.0
2023-04-28 10:30:00-04:00,29.0,2.0
2023-04-28 11:30:00-04:00,20.0,4.0
2023-04-28 12:30:00-04:00,29.0,10.0
2023-04-28 13:30:00-04:00,19.0,2.0
2023-04-28 14:30:00-04:00,18.0,0.0
2023-04-28 15:30:00-04:00,22.0,3.0
2023-05-01 09:30:00-04:00,25.0,3.0
2023-05-01 10:30:00-04:00,-2.0,-2.0
2023-05-01 11:30:00-04:00,13.0,1.0
2023-05-01 12:30:00-04:00,18.0,3.0
2023-05-01 13:30:00-04:00,21.0,5.0
2023-05-01 14:30:00-04:00,9.0,6.0
2023-05-01 15:30:00-04:00,14.0,7.0
2023-05-02 09:30:00-04:00,-9.0,-3.0
2023-05-02 10:30:00-04:00,-34.0,-13.0
2023-05-02 11:30:00-04:00,-25.0,-6.0
2023-05-02 12:30:00-04:00,-13.0,-2.0
2023-05-02 13:30:00-04:00,-20.0,-4.0
2023-05-02 14:30:00-04:00,-16.0,-5.0
2023-05-02 15:30:00-04:00,-26.0,-8.0
2023-05-03 09:30:00-04:00,0.0,2.0
2023-05-03 10:30:00-04:00,-5.0,-9.0
2023-05-03 11:30:00-04:00,-1.0,-2.0
2023-05-03 12:30:00-04:00,3.0,-5.0
2023-05-03 13:30:00-04:00,11.0,4.0
2023-05-03 14:30:00-04:00,-24.0,-2.0
2023-05-03 15:30:00-04:00,-34.0,-6.0
2023-05-04 09:30:00-04:00,-53.0,-16.0
2023-05-04 10:30:00-04:00,-47.0,-9.0
2023-05-04 11:30:00-04:00,-28.0,-2.0
2023-05-04 12:30:00-04:00,-27.0,-6.0
2023-05-04 13:30:00-04:00,-50.0,-11.0
2023-05-04 14:30:00-04:00,-44.0,-10.0
2023-05-04 15:30:00-04:00,-49.0,-8.0
2023-05-05 09:30:00-04:00,-13.0,-1.0
2023-05-05 10:30:00-04:00,-7.0,-5.0
2023-05-05 11:30:00-04:00,5.0,5.0
2023-05-05 12:30:00-04:00,13.0,3.0
2023-05-05 13:30:00-04:00,28.0,12.0
2023-05-05 14:30:00-04:00,37.0,13.0
2023-05-05 15:30:00-04:00,44.0,11.0
2023-05-08 09:30:00-04:00,24.0,4.0
2023-05-08 10:30:00-04:00,27.0,6.0
2023-05-08 11:30:00-04:00,30.0,5.0
2023-05-08 12:30:00-04:00,29.0,7.0
2023-05-08 13:30:00-04:00,18.0,6.0
2023-05-08 14:30:00-04:00,23.0,10.0
2023-05-08 15:30:00-04:00,37.0,7.0
2023-05-09 09:30:00-04:00,11.0,-1.0
2023-05-09 10:30:00-04:00,-15.0,2.0
2023-05-09 11:30:00-04:00,-12.0,0.0
2023-05-09 12:30:00-04:00,-1.0,0.0
2023-05-09 13:30:00-04:00,19.0,6.0
2023-05-09 14:30:00-04:00,12.0,0.0
2023-05-09 15:30:00-04:00,13.0,5.0
2023-05-10 09:30:00-04:00,26.0,10.0
2023-05-10 10:30:00-04:00,19.0,3.0
2023-05-10 11:30:00-04:00,13.0,-1.0
2023-05-10 12:30:00-04:00,-22.0,-8.0
2023-05-10 13:30:00-04:00,-4.0,-2.0
2023-05-10 14:30:00-04:00,29.0,5.0
2023-05-10 15:30:00-04:00,33.0,6.0
2023-05-11 09:30:00-04:00,-2.0,-2.0
2023-05-11 10:30:00-04:00,-14.0,3.0
2023-05-11 11:30:00-04:00,-14.0,-5.0
2023-05-11 12:30:00-04:00,-3.0,3.0
2023-05-11 13:30:00-04:00,-7.0,-2.0
2023-05-11 14:30:00-04:00,-4.0,-3.0
2023-05-11 15:30:00-04:00,-21.0,-3.0
2023-05-12 09:30:00-04:00,-32.0,-5.0
2023-05-12 10:30:00-04:00,-52.0,-9.0
2023-05-12 11:30:00-04:00,-63.0,-9.0
2023-05-12 12:30:00-04:00,-71.0,-7.0
2023-05-12 13:30:00-04:00,-63.0,-11.0
2023-05-12 14:30:00-04:00,-65.0,-14.0
2023-05-12 15:30:00-04:00,-53.0,-6.0
2023-05-15 09:30:00-04:00,-31.0,-2.0
2023-05-15 10:30:00-04:00,-12.0,1.0
2023-05-15 11:30:00-04:00,4.0,2.0
2023-05-15 12:30:00-04:00,1.0,2.0
2023-05-15 13:30:00-04:00,9.0,6.0
2023-05-15 14:30:00-04:00,25.0,4.0
2023-05-15 15:30:00-04:00,28.0,2.0
2023-05-16 09:30:00-04:00,7.0,5.0
2023-05-16 10:30:00-04:00,-9.0,-1.0
2023-05-16 11:30:00-04:00,-5.0,7.0
2023-05-16 12:30:00-04:00,-9.0,2.0
2023-05-16 13:30:00-04:00,-18.0,0.0
2023-05-16 14:30:00-04:00,-7.0,-3.0
2023-05-16 15:30:00-04:00,-21.0,-3.0
2023-05-17 09:30:00-04:00,37.0,7.0
2023-05-17 10:30:00-04:00,45.0,5.0
2023-05-17 11:30:00-04:00,47.0,12.0
2023-05-17 12:30:00-04:00,55.0,16.0
2023-05-17 13:30:00-04:00,69.0,16.0
2023-05-17 14:30:00-04:00,51.0,8.0
2023-05-17 15:30:00-04:00,68.0,8.0
2023-05-18 09:30:00-04:00,55.0,13.0
2023-05-18 10:30:00-04:00,45.0,12.0
2023-05-18 11:30:00-04:00,15.0,2.0
2023-05-18 12:30:00-04:00,27.0,7.0
2023-05-18 13:30:00-04:00,18.0,2.0
2023-05-18 14:30:00-04:00,40.0,9.0
2023-05-18 15:30:00-04:00,47.0,11.0
2023-05-19 09:30:00-04:00,53.0,9.0
2023-05-19 10:30:00-04:00,22.0,2.0
2023-05-19 11:30:00-04:00,1.0,0.0
2023-05-19 12:30:00-04:00,0.0,2.0
2023-05-19 13:30:00-04:00,-21.0,-9.0
2023-05-19 14:30:00-04:00,-19.0,-6.0
2023-05-19 15:30:00-04:00,-17.0,-7.0
2023-05-22 09:30:00-04:00,-7.0,-5.0
2023-05-22 10:30:00-04:00,21.0,1.0
2023-05-22 11:30:00-04:00,-6.0,-3.0
2023-05-22 12:30:00-04:00,0.0,-3.0
2023-05-22 13:30:00-04:00,-9.0,-1.0
2023-05-22 14:30:00-04:00,-5.0,-3.0
2023-05-22 15:30:00-04:00,-16.0,-11.0
2023-05-23 09:30:00-04:00,-23.0,-5.0
2023-05-23 10:30:00-04:00,-18.0,-8.0
2023-05-23 11:30:00-04:00,-15.0,0.0
2023-05-23 12:30:00-04:00,-25.0,-11.0
2023-05-23 13:30:00-04:00,-60.0,-12.0
2023-05-23 14:30:00-04:00,-61.0,-16.0
2023-05-23 15:30:00-04:00,-73.0,-20.0
2023-05-24 09:30:00-04:00,-67.0,-11.0
2023-05-24 10:30:00-04:00,-66.0,-13.0
2023-05-24 11:30:00-04:00,-61.0,-16.0
2023-05-24 12:30:00-04:00,-72.0,-19.0
2023-05-24 13:30:00-04:00,-68.0,-9.0
2023-05-24 14:30:00-04:00,-67.0,-21.0
2023-05-24 15:30:00-04:00,-65.0,-16.0
2023-05-25 09:30:00-04:00,-17.0,1.0
